3.98962
4.430883
4.457271
4.60187
5.101562
6.280349
7.487
7.724896
7.817517
7.839789
7.861078
9.253185
9.331921
9.365098
9.400488
9.415602
9.47056
9.492955
9.689317
9.710022
9.714968
9.729652
9.739882
9.749989
10.004013
10.048127
10.606432
10.641084
10.70916
11.541088
11.639269
11.917469
11.92647
11.935256
12.109224
12.192045
12.60145
13.014573
13.025601
13.04133
13.053741
13.126885
13.273942
13.53202
13.663379
13.794584
13.806012
13.936511
14.622642
14.929105
16.354021
16.580458
16.839674
16.846586
16.885477
16.901482
16.960035
17.144938
17.209819
17.29906
17.304744
17.313253
17.343819
17.361821
17.442707
17.487804
17.499478
18.004207
18.26671
18.309718
18.32262
18.529335
18.714792
19.262345
19.974711
19.999533
20.019286
21.190455
21.641978
21.662959
21.693771
21.704063
21.925677
21.953294
22.79367
22.804699
22.944659
23.104127
23.927484
23.931478
23.950033
23.990429
24.01009
24.015866
24.029475
24.089962
24.140957
24.149129
24.418605
24.440139
24.650111
24.709155
24.717387
25.188724
25.237293
25.312495
25.426589
25.452978
25.472915
25.548148
25.609005
26.423576
26.514538
28.062673
28.081412
28.167028
28.461265
28.465873
28.681066
28.948238
28.957393
28.962031
29.348612
